sentence,label,augmentation_type,orig_index
as plain and walker pedestrian as catsup,0,random_insertion,106
cetchup as plain and pedestrian as catsup,0,random_insertion,106
as plain and pedestrian as walker catsup,0,random_insertion,106
every hour angle conceivable mistake a director could make in filming opera has been perpetrated here,0,random_insertion,107
every conceivable theater director mistake a director could make in filming opera has been perpetrated here,0,random_insertion,107
every conceivable mistake a director could make in filming opera err has been perpetrated here,0,random_insertion,107
more concerned with overall feelings broader response ideas and open ended questions than concrete story and definitive reply answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,random_insertion,108
more concerned with overall feelings broader ideas and open ended questions than concrete story and definitive question answers soderbergh is solaris is a gorgeous and idea deceptively minimalist cinematic tone poem,1,random_insertion,108
more concerned with spacious finish overall feelings broader ideas and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,random_insertion,108
no cute factor here not that lovable i mind ugly the problem is he has no character loveable or otherwise,0,random_insertion,109
no cute factor here not that i mind ugly the problem is he has no character loveable unworthy or otherwise,0,random_insertion,109
no cute factor here not that i mind ugly the problem is he has no character loveable or otherwise,0,random_insertion,109
filmmaker stacy peralta has a flashy editing style that does nt always jell with sean pennsylvania penn is monotone narration sentimentalize but he respects the material without sentimentalizing it,1,random_insertion,110
filmmaker stacy peralta has a flashy delete editing style that does information technology nt always jell with sean penn is monotone narration but he respects the material without sentimentalizing it,1,random_insertion,110
filmmaker stacy peralta has a flashy editing pennsylvania style that does nt information technology always jell with sean penn is monotone narration but he respects the material without sentimentalizing it,1,random_insertion,110
you do nt need to be a hip hop fan to appreciate scratch and that is national trust hops the mark of a documentary that works,1,random_insertion,111
you do nt need to be a hip hop fan to appreciate scratch hops and that is the mark get along of a documentary that works,1,random_insertion,111
you do nt need to be expunge a hip hop fan pelvic girdle to appreciate scratch and that is the mark of a documentary that works,1,random_insertion,111
i was trying equal to decide what annoyed me most about god national trust is great i m not and then i realized that i just did nt care,0,random_insertion,112
i was trying to decide what annoyed me most about and so god is great i m resolve not and then i realized that i just did nt care,0,random_insertion,112
i was trying to decide what annoyed me most about god is great and so i m not render and then i realized that i just did nt care,0,random_insertion,112
metaphors abound but it is easy to take this savor film at face value and enjoy valuate its slightly humorous and tender story,1,random_insertion,113
metaphors abound but it is easy to savor take this astatine film at face value and enjoy its slightly humorous and tender story,1,random_insertion,113
tarradiddle metaphors abound but it is easy to take this film at takings face value and enjoy its slightly humorous and tender story,1,random_insertion,113
a comedy that swings and jostles to the rhythms of get around life,1,random_insertion,114
life time a comedy that swings and jostles to the rhythms of life,1,random_insertion,114
a comedy that swings get around and jostles to the rhythms of life,1,random_insertion,114
if bear you re looking to rekindle the magic of the first film you ll need a stronger stomach substantial than us,0,random_insertion,115
if you re looking to rekindle substantial the states the magic of the first film you ll need a stronger stomach than us,0,random_insertion,115
if you re looking to rekindle the magic of the first film you first base ll need a thaumaturgy stronger stomach than us,0,random_insertion,115
a modestly made but profoundly moving just documentary,1,random_insertion,116
a modestly made just but profoundly moving documentary,1,random_insertion,116
a modestly made but deeply profoundly moving documentary,1,random_insertion,116
pc stability notwithstanding the film suffers from a simplistic narrative and a pat personal computer fairy tale conclusion,0,random_insertion,117
pc stability notwithstanding the film suffers from dab a simplistic narrative and a pat fairy tale conclusion,0,random_insertion,117
pc stability notwithstanding the film suffers type a from a simplistic narrative and a pat fairy tale conclusion,0,random_insertion,117
has about th the fun of its spry predecessor but bolt it just is a rushed slapdash sequel for the sake of a play sequel with less than half the plot and ingenuity,0,random_insertion,118
has about inventiveness th the fun of its spry predecessor but it is a rushed slapdash it sequel for the sake of a sequel with less than half play the plot and ingenuity,0,random_insertion,118
has about th the fun of its spry predecessor but it is a rushed slapdash sequel for the sake of a information technology sequel with nimble less than half the equal plot and ingenuity,0,random_insertion,118
remarkable for its intelligence service intelligence and intensity,1,random_insertion,119
it remarkable for its intelligence and intensity,1,random_insertion,119
remarkable for saturation its intelligence and intensity,1,random_insertion,119
flick i do nt atomic number know if frailty will turn bill paxton into an a list director but he can rest contentedly with the knowledge that he is made blamed at least one damn fine horror movie,1,random_insertion,120
i do nt know if frailty theater director will turn bill alright paxton testament into an a list director but he can rest contentedly with the knowledge that he is made at least one damn fine horror movie,1,random_insertion,120
i do nt sir joseph paxton know if frailty will turn bill paxton into an a list government note director but noesis he can rest contentedly with the knowledge that he is made at least one damn fine horror movie,1,random_insertion,120
one of yr the year is most weirdly engaging and unpredictable character pieces,1,random_insertion,121
one of the year is most weirdly engaging and unpredictable character pieces,1,random_insertion,121
one of yr the year is most weirdly engaging and unpredictable character pieces,1,random_insertion,121
shot like a postcard and overacted with all the boozy gifted self indulgence that work brings out the worst in otherwise talented actors,0,random_insertion,122
shot like a postcard and gifted overacted with all the boozy self type a indulgence that brings out the worst in otherwise talented actors,0,random_insertion,122
shot like a postcard and overacted with all the boozy indulging type a self indulgence that brings out the worst in otherwise talented actors,0,random_insertion,122
barney is ideas about creation and identity do nt really seem all that profound at least by way of what can be creative activity gleaned from this three hour endurance test built around an astatine hour is worth to the lowest degree of actual material,0,random_insertion,123
barney is ideas about creation and identity do nt really seem all that profound truly at least by way of what can be gleaned from this three hour endurance test built around to the lowest degree close to an hour is worth of actual material,0,random_insertion,123
barney is ideas about creation and identity do nt really seem all that profound at least by way textile of what national trust can be gleaned from time of day this three hour endurance test built around an hour is worth of actual material,0,random_insertion,123
delia greta and paula social status rank as three of the most multilayered and sympathetic female characters of the year,1,random_insertion,124
delia greta and paula rank as three of the most multilayered and sympathetic yr female characters of the year,1,random_insertion,124
delia greta and paula social status rank as three of the most multilayered and sympathetic female characters of the year,1,random_insertion,124
enough is not a bad merely movie just mediocre,0,random_insertion,125
enough is not a flick bad movie just mediocre,0,random_insertion,125
enough is not a bad movie just forged mediocre,0,random_insertion,125
but the cinematography is cloudy just the picture making becalmed,0,random_insertion,126
but the cinematography is cloudy the nebulous picture making becalmed,0,random_insertion,126
but the cinematography is cloudy the picture making equal becalmed,0,random_insertion,126
frail a terrible adaptation of a play that only ever walked the delicate tightrope between farcical and loathsome,0,random_insertion,127
a terrible adaptation of a play that only ever walked the sickening delicate tightrope between farcical and loathsome,0,random_insertion,127
a terrible adaptation of a play ever so that only ever walked the delicate tightrope between farcical and loathsome,0,random_insertion,127
slap me i saw this pine tree state movie,0,random_insertion,128
slap me bolt i saw this movie,0,random_insertion,128
slap me i saw this movie,0,random_insertion,128
for those of an indulgent psyche slightly sunbaked and summery mind sex and lucia may well prove diverting enough,1,random_insertion,129
for those of an indulgent slightly baked sunbaked and summery mind sex and lucia may well prove diverting enough,1,random_insertion,129
for those of an indulgent slightly sunbaked and summery mind sex and lucia may well prove diverting soft enough,1,random_insertion,129
reign of fire never comes close to recovering from maintain its demented premise but it does sustain an hail enjoyable level of ridiculousness,0,random_insertion,130
reign of fire never comes close to recovering from its demented premise but it gratifying does sustain an enjoyable level information technology of ridiculousness,0,random_insertion,130
reign of fire never comes close to recovering from its information technology demented premise but it does sustain an enjoyable hail level of ridiculousness,0,random_insertion,130
the movie ends with outtakes in which most of the characters forget speak their lines quality and just utter uhhh which is better than most of the writing in the movie,0,random_insertion,131
the movie ends with outtakes in which most of the characters virtually forget their lines virtually and just utter uhhh which is better than most of the writing in the movie,0,random_insertion,131
the movie ends with virtually outtakes in which most of the characters forget their lines and just utter uhhh which is better than most flick of the writing in the movie,0,random_insertion,131
withstand try as you might to resist if you ve got a place in your heart for smokey robinson this movie will worm its render way there,1,random_insertion,132
on that point try as it you might to resist if you ve got a place in your heart for smokey robinson this movie will worm its way there,1,random_insertion,132
try wrestle as you might to resist if you ve got a robert robinson place in your heart for smokey robinson this movie will worm its way there,1,random_insertion,132
let low rent from frame one,0,random_insertion,133
low rent from frame one,0,random_insertion,133
underframe low rent from frame one,0,random_insertion,133
we just know the plot is a little crazy but it held my interest from start to finish,1,random_insertion,134
we know the plot is a little crazy plat but it held my interest from start to finish,1,random_insertion,134
we know the plot is a little crazy but throw it held my interest from start to finish,1,random_insertion,134
dull a brusque road trip movie that is surprisingly short of both adventure and song,0,random_insertion,135
dull a road trip movie that is surprisingly short of both adventure type a and song,0,random_insertion,135
dull amazingly a road trip movie that is surprisingly short of both adventure and song,0,random_insertion,135
silliness the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh is rise up the social devolve on ladder,0,random_insertion,136
clock time the colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh is rise up the equal social ladder,0,random_insertion,136
the equal colorful masseur wastes its time on mood rather than riding with the inherent absurdity of ganesh ganesa is rise up the social ladder,0,random_insertion,136
it sends you away a believer once again again and quite cheered at just that,1,random_insertion,137
merely it sends you away a believer again and quite cheered at just that,1,random_insertion,137
it sends you away a believer forth again and quite cheered at just that,1,random_insertion,137
we ve seen it all before in one form or another but director hoffman with great help from caution kevin kline makes us care about this latest reincarnation of the world is greatest determine teacher,1,random_insertion,138
we ve seen it all before in one form or another but director operating room hoffman with great help from kevin kline makes tardy us care about corking this latest reincarnation of the world is greatest teacher,1,random_insertion,138
we ve seen it all before in one form or another but director hoffman with great help from information technology kevin kline makes us care about variant this latest reincarnation theater director of the world is greatest teacher,1,random_insertion,138
watching this full term gentle mesmerizing look on portrait of a man coming to terms with time you barely realize your mind is being blown,1,random_insertion,139
watching this equal type a gentle mesmerizing portrait of a man coming to terms with time you barely realize your mind is being blown,1,random_insertion,139
watching this spellbind gentle mesmerizing portrait look on of a man coming to terms with time you barely realize your mind is being blown,1,random_insertion,139
at its most basic this cartoon adventure is that wind in the hair whisker exhilarating,1,random_insertion,140
at its most hazard basic this cartoon adventure is that wind in the hair exhilarating,1,random_insertion,140
at its most basic this cartoon adventure indium is that wind in the hair exhilarating,1,random_insertion,140
the charms of the lead performances allow us to forget virtually most of the film is problems,1,random_insertion,141
the draw a blank charms of the lead performances allow us to forget most of the film is problems,1,random_insertion,141
the charms of the lead performances allow us to forget most of the film is draw a blank problems,1,random_insertion,141
hampered no paralyzed by halter a self indulgent script that aims for poetry and ends up sounding like satire,0,random_insertion,142
hampered no paralyzed by a self indulgent script that finish aims for poetry and ends up sounding like satire,0,random_insertion,142
hampered no paralyzed by a self indulgent script that aims for poetry and ends up sounding like paralyse satire,0,random_insertion,142
a sloppy amusing funny comedy that proceeds from a stunningly unoriginal premise,1,random_insertion,143
a funny sloppy amusing comedy that proceeds from a stunningly unoriginal premise,1,random_insertion,143
a sloppy amusing comedy spectacularly that proceeds from a stunningly unoriginal premise,1,random_insertion,143
the film aims to be funny uplifting and moving sometimes astatine all at once,1,random_insertion,144
the film aims to be funny uplifting and moving sometimes all astatine at once,1,random_insertion,144
the film aims to be funny uplifting and moving purpose sometimes all at once,1,random_insertion,144
the story is inspiring ironic and revelatory of just equal how ridiculous and money oriented the record industry really is,1,random_insertion,145
the story is inspiring ironic and revelatory tarradiddle of just how ridiculous and money oriented the record industry really is,1,random_insertion,145
equal the story is inspiring ironic and revelatory of just how ridiculous and money oriented the record industry really is,1,random_insertion,145
like a fish that is lived too long austin powers sort of care in goldmember has some unnecessary parts and is kinda wrong in places,0,random_insertion,146
like a fish care that is lived equal too long austin powers in goldmember has some unnecessary parts and is kinda wrong in places,0,random_insertion,146
like sort of a fish that is lived too long austin powers in goldmember berth has some unnecessary parts and is kinda wrong in places,0,random_insertion,146
what distinguishes time of favor from countless other thrillers equal is its underlying concern with implicit in the consequences of words and with the complicated emotions fueling terrorist acts,1,random_insertion,147
what distinguishes time of implicit in favor from countless other thrillers refueling is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts,1,random_insertion,147
implicit in what distinguishes time of refueling favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts,1,random_insertion,147
an entertaining if ultimately small fry minor thriller,1,random_insertion,148
an small fry entertaining if ultimately minor thriller,1,random_insertion,148
an entertaining if at last ultimately minor thriller,1,random_insertion,148
just run through when you think that every possible angle has been exhausted by documentarians another new film emerges with yet another remarkable yet shockingly have it off little known perspective,1,random_insertion,149
just when you think that every possible angle has been exhausted by documentarians modern another new film however emerges with yet another remarkable yet shockingly little known perspective,1,random_insertion,149
just when you think however that every possible angle has been exhausted by run through documentarians another new film emerges with yet another remarkable yet shockingly little known perspective,1,random_insertion,149
it information technology could have been something special but two things drag it down to mediocrity director clare peploe is misunderstanding of marivaux is equal rhythms and mira adenine sorvino is limitations as a classical actress,0,random_insertion,150
it could have been something special but two things drag it equal information technology down to mediocrity director clare peploe is misunderstanding of marivaux is rhythms and mira sorvino is limitations as a classical second rater actress,0,random_insertion,150
it type a could have been something special but two extra things drag it down to mediocrity director clare peploe is misunderstanding of marivaux rhythm method of birth control is rhythms and mira sorvino is limitations as a classical actress,0,random_insertion,150
a summer entertainment adults can see rump without feeling embarrassed but it could have been more,1,random_insertion,151
a summer entertainment adults can see without feeling equal embarrassed but it could have been more,1,random_insertion,151
a summer entertainment adults type a can see without feeling embarrassed but it could have been more,1,random_insertion,151
fails in making this adenine character understandable in getting under her skin in exploring motivation well before the end below the film grows as dull as its characters about whose fate it is hard quality to care,0,random_insertion,152
fails in making this character understandable in getting under her skin in exploring motivation well before the end the film grows as dull as advantageously its characters about whose fate it is hard to finish shinny care,0,random_insertion,152
fails in making this character understandable in getting under her skin circumstances in exploring motivation circumstances well before the end the film grows as dull as its characters about whose motivating fate it is hard to care,0,random_insertion,152
turns a potentially interesting idea into an quality excruciating film school experience that plays better only for the film is publicists or for cinema people who take as many drugs as the turn film is characters,0,random_insertion,153
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film is publicists or for rack people who take as many drugs as the film is type a takings characters,0,random_insertion,153
turns a potentially interesting idea into an excruciating film school experience that plays equal better only for the film is publicists or for people who take as many drugs as the film is associate in nursing adenine characters,0,random_insertion,153
it is a wonderful sobering heart matte felt drama,1,random_insertion,154
it is a wonderful pith sobering heart felt drama,1,random_insertion,154
it equal is a wonderful sobering heart felt drama,1,random_insertion,154
the movie does nt think much admirer of its characters its protagonist or of us,0,random_insertion,155
the movie does nt think much guess of its characters its protagonist or of us,0,random_insertion,155
it the movie does nt think much of its characters its protagonist or of us,0,random_insertion,155
it is too self important and plodding equal to be funny and too clipped and abbreviated to be an epic,0,random_insertion,156
it is too self important and plodding to be funny fishy and too clipped and abbreviated to be an epic,0,random_insertion,156
it is trot too self important and plodding to be funny and too clipped and abbreviated to be an epic,0,random_insertion,156
this surreal gilliam esque film is also book of ecclesiastes a troubling interpretation of ecclesiastes,1,random_insertion,157
this surreal gilliam esque film is also a troubling interpretation upset of ecclesiastes,1,random_insertion,157
this surreal gilliam esque film is also a rendition troubling interpretation of ecclesiastes,1,random_insertion,157
the affair most offensive thing about the movie is that hollywood expects people to pay to see it,0,random_insertion,158
equal the most offensive thing about the movie is that hollywood expects people to pay to see it,0,random_insertion,158
the sickening most offensive thing about the movie is that hollywood expects people to pay to see it,0,random_insertion,158
in the equal end the film is less the cheap thriller you d expect than it is a fairly revealing study of its two main characters damaged goods people meretricious whose orbits will inevitably and field dangerously collide,1,random_insertion,159
in the end the film is type a less the cheap thriller you d expect than it it is a fairly revealing study of its two main characters damaged goods people whose orbits will inevitably and dangerously collide,1,random_insertion,159
in the end the film is less the type a cheap thriller you hazardously d expect than it is a fairly revealing study of its two main characters damaged goods equal people whose orbits will inevitably and dangerously collide,1,random_insertion,159
the entire movie intact is about a boring sad man being boring and sad,0,random_insertion,160
the entire movie is about a boring sad man being boring intact and sad,0,random_insertion,160
the entire movie is about a boring sad man being boring and flick sad,0,random_insertion,160
decent just not campy enough,0,random_insertion,161
just not merely campy enough,0,random_insertion,161
just not merely campy enough,0,random_insertion,161
despite an impressive roster of stars and direction from kathryn bigelow the weight of water is oppressively water system heavy,0,random_insertion,162
despite clayey an impressive roster of stars and direction from kathryn bigelow the weight of water is oppressively heavy,0,random_insertion,162
despite an impressive roster of stars and direction from kathryn bigelow the weight water system of water is oppressively heavy,0,random_insertion,162
when your subject is illusion versus reality should look nt the reality seem at least passably real,0,random_insertion,163
when your subject is illusion versus reality should nt the reality seem at least national trust passably real,0,random_insertion,163
when your subject is illusion versus reality should equal nt the reality seem at least passably real,0,random_insertion,163
descent khouri manages with terrific flair to keep the extremes of screwball farce and blood curdling family intensity on one continuum,1,random_insertion,164
khouri manages with terrific flair to keep the extremes of screwball farce and blood curdling family intensity on one care continuum,1,random_insertion,164
khouri manages with terrific flair to keep the extremes of screwball farce and blood curdling family intensity descent on one continuum,1,random_insertion,164
it information technology is a masterpiece,1,random_insertion,165
it is a type a masterpiece,1,random_insertion,165
it is equal a masterpiece,1,random_insertion,165
romantic comedy quixotic and dogme filmmaking may seem odd bedfellows but they turn out to be delightfully compatible here,1,random_insertion,166
romantic comedy and dogme filmmaking may seem look odd bedfellows but they turn out to be delightfully compatible here,1,random_insertion,166
romantic comedy and dogme filmmaking may seem funny odd bedfellows but they turn out to be delightfully compatible here,1,random_insertion,166
about belong schmidt belongs to nicholson,1,random_insertion,167
about schmidt helmut heinrich waldemar schmidt belongs to nicholson,1,random_insertion,167
about helmut heinrich waldemar schmidt schmidt belongs to nicholson,1,random_insertion,167
macdowell gives give a solid anguished performance that eclipses nearly everything else she is ever edward macdowell done,1,random_insertion,168
macdowell gives give a solid anguished performance that eclipses nearly everything throw else she is ever done,1,random_insertion,168
macdowell gives give a solid get along anguished performance that eclipses nearly everything else she is ever done,1,random_insertion,168
wewannour money back really actually,0,random_insertion,169
wewannour money back punt actually,0,random_insertion,169
really wewannour money back actually,0,random_insertion,169
it is a well defined clear eyed portrait of an intensely lived time filled with nervous neural energy moral ambiguity and great uncertainties,1,random_insertion,170
it is a clear eyed portrait of well defined an intensely lived time filled with nervous equal energy moral ambiguity and great uncertainties,1,random_insertion,170
it is hold out a clear eyed portrait of corking an intensely lived time filled with nervous energy moral ambiguity and great uncertainties,1,random_insertion,170
not exactly equal the bees knees,0,random_insertion,171
not exactly the bees equal knees,0,random_insertion,171
not exactly equal the bees knees,0,random_insertion,171
michael gerbosi is script is economically packed carry with telling scenes,1,random_insertion,172
carry michael gerbosi is script is economically packed with telling scenes,1,random_insertion,172
michael gerbosi is script is economically equal packed with telling scenes,1,random_insertion,172
director douglas mcgrath takes on nickleby with all the halfhearted zeal little giant turn over of an th grade boy delving into required reading,0,random_insertion,173
director douglas mcgrath takes on takings nickleby with all the halfhearted zeal altogether of an th grade boy delving into required reading,0,random_insertion,173
director douglas mcgrath takes on nickleby with all the male child halfhearted zeal of turn over an th grade boy delving into required reading,0,random_insertion,173
that the true story by which all the queen is men is allegedly inspired was type a a lot funnier and nance more deftly enacted than what is been cobbled together onscreen,0,random_insertion,174
that the true story by which all the queen is men is allegedly inspired was a lot funnier and more cobble deftly enacted equal than what is been cobbled together onscreen,0,random_insertion,174
that the true story by which all the queen is men is allegedly inspired was a lot altogether funnier and more deftly enacted than what altogether is been cobbled together onscreen,0,random_insertion,174
the end result is like cold porridge with agreeably only the odd enjoyably chewy lump,0,random_insertion,175
the end result is only when like cold porridge with only the odd enjoyably chewy lump,0,random_insertion,175
the end result is like cold porridge with only finish the odd enjoyably chewy lump,0,random_insertion,175
it haunts you you ca nt forget it you admire its conception and are able spell to resolve haunt some of the confusions you had while watching it,1,random_insertion,176
it haunts you you ca throw nt forget information technology it you admire its conception and are able to resolve some of the confusions you had while watching it,1,random_insertion,176
it haunts you you ca nt forget it you admire its conception and are able to resolve some of the confusions look on you had while ar watching it,1,random_insertion,176
forget the psychology study of romantic obsession and just watch the procession of costumes in castles and this wo nt seem like costume such a deliver bore,0,random_insertion,177
forget the psychology study of romantic obsession and just watch the procession of costumes in castles and deliver this wo indium nt seem like such a bore,0,random_insertion,177
forget the psychology study of romantic obsession and just look on watch the procession of costumes in castles and this wo nt look on seem like such a bore,0,random_insertion,177
the kind of film that leaves you scratching your head in amazement over the fact indium that so many talented people could participate in such an ill advised and poorly executed gifted badly idea,0,random_insertion,178
the kind then of film that leaves you scratching your head in amazement over the fact that so many talented people could gifted astonishment participate in such an ill advised and poorly executed idea,0,random_insertion,178
the kind of film that leaves you expunge scratching your head in amazement over the fact that so many talented people could participate in badly such an ill ill advised and poorly executed idea,0,random_insertion,178
off the hook is overlong and not well acted but credit writer producer equal astatine director adam watstein with finishing it at all,0,random_insertion,179
off the hook is overlong and not well acted but credit writer producer director adam watstein with altogether information technology finishing it at all,0,random_insertion,179
off the theater director hook is overlong and not well acted but credit writer producer director adam watstein altogether with finishing it at all,0,random_insertion,179
at the very least if you do to the lowest degree nt know anything about derrida when you walk into the theater you wo nt thomas more know much more when you leave,0,random_insertion,180
a good deal at the very least thomas more if you do nt know anything about derrida when you walk into the theater you wo nt know much more when you leave,0,random_insertion,180
at the very least if you do nt know anything national trust about derrida when you walk into the theater you wo nt know much more pull up stakes when you leave,0,random_insertion,180
doctor up sly sophisticated and surprising,1,random_insertion,181
knavish sly sophisticated and surprising,1,random_insertion,181
sly knavish sophisticated and surprising,1,random_insertion,181
a new film from bill plympton ever the animation master is always welcome,1,random_insertion,182
a new film ever from bill plympton the animation master is always welcome,1,random_insertion,182
a type a new film from bill plympton the animation master is always welcome,1,random_insertion,182
it does nt flinch warfare viz from its unsettling prognosis namely that the legacy of war is a kind of perpetual pain,0,random_insertion,183
it does nt form flinch from its unsettling prognosis type a namely that the legacy of war is a kind of perpetual pain,0,random_insertion,183
it does nt flinch form from its unsettling prognosis namely that the legacy of war is a kind of perpetual annoyance pain,0,random_insertion,183
thomas more more tiring than anything,0,random_insertion,184
more thomas more tiring than anything,0,random_insertion,184
more tiring thomas more than anything,0,random_insertion,184
his work with actors is equal particularly impressive,1,random_insertion,185
his work with especially actors is particularly impressive,1,random_insertion,185
his work with actors equal is particularly impressive,1,random_insertion,185
sunk also by way too much indulgence of scene chewing teeth gnashing actorliness,0,random_insertion,186
indulging sunk by way too much indulgence of scene chewing teeth gnashing actorliness,0,random_insertion,186
sunk by way too much indulgence gnash of scene chewing teeth gnashing actorliness,0,random_insertion,186
it is an unstinting look at a collaboration between damaged people crataegus laevigata that may or may not qual,1,random_insertion,187
it is an unstinting look at a collaboration between damaged non people that may or may not qual,1,random_insertion,187
it is an unstinting look at a collaboration between damaged people that operating room may or may not qual,1,random_insertion,187
collapses under its own meagre meager weight,0,random_insertion,188
below collapses under its own meager weight,0,random_insertion,188
collapse collapses under its own meager weight,0,random_insertion,188
quitting however manages just to be depressing as the lead drop by the wayside actor phones in his autobiographical performance,0,random_insertion,189
quitting however manages just to be depressing as the carrying out lead actor phones in his autobiographical performance,0,random_insertion,189
quitting however adenine manages just to be depressing as the lead actor phones in his autobiographical performance,0,random_insertion,189
the drama was tarradiddle so uninspiring that even a story immersed in love lust and sin could nt tarradiddle keep my attention,0,random_insertion,190
the drama was so uninspiring that care even a story immersed in love lust and sin could nt keep my luxuria attention,0,random_insertion,190
the drama was so uninspiring that boob even a story immersed in love then lust and sin could nt keep my attention,0,random_insertion,190
due to some script weaknesses and the casting of the director is drag brother the film trails off into inconsequentiality,0,random_insertion,191
due to some theater director script weaknesses and the casting of the director is brother the film trails off into inconsequentiality,0,random_insertion,191
due to some script weaknesses and the casting of the director is brother the drag film trails off into inconsequentiality,0,random_insertion,191
suspend your disbelief deferred payment here and now or you ll be shaking your head all the way to the credits,0,random_insertion,192
suspend your disbelief here and now or you ll be shaking your head all the way to the hera credits,0,random_insertion,192
suspend your disbelief here and now or you ll be shaking your head all the at once way to the credits,0,random_insertion,192
i did nt grin smile,0,random_insertion,193
i did nt grin smile,0,random_insertion,193
national trust i did nt smile,0,random_insertion,193
for all its problems the lady and dull the duke surprisingly manages never to grow boring tranquillize which proves that rohmer still has a sense of his audience,1,random_insertion,194
for all its problems the lady and prof the duke surprisingly manages never to dull grow boring which proves that rohmer still has a sense of his audience,1,random_insertion,194
for all its problems the dull lady and the duke surprisingly manages never to grow boring which proves that it rohmer still has a sense of his audience,1,random_insertion,194
it is a drag how nettelbeck sees working women or at least this working woman niggling for whom she shows little information technology understanding,0,random_insertion,195
it is a drag how show up nettelbeck sees working women or at least this working woman for whom she shows functional little understanding,0,random_insertion,195
it is a drag how nettelbeck sees working women or at least this working astatine woman for whom functional she shows little understanding,0,random_insertion,195
the script is a dull disaster with cloying messages and irksome characters,0,random_insertion,196
the script is a disaster with cloying messages and irksome type a characters,0,random_insertion,196
the script is type a a disaster with cloying messages and irksome characters,0,random_insertion,196
in its best moments resembles a bad high school production of grease without high school benefit of song,0,random_insertion,197
in its best moments resembles a bad high school production charles herbert best of grease without benefit of song,0,random_insertion,197
in high school its best moments resembles a bad high school production of grease without benefit of song,0,random_insertion,197
it is a equal fine focused piece of work that reopens an interesting controversy and never succumbs to sensationalism,1,random_insertion,198
it is a fine focused piece of give in work that reopens an interesting controversy and never succumbs to sensationalism,1,random_insertion,198
it is a fine reopen focused piece of work that reopens an interesting controversy and never succumbs to sensationalism,1,random_insertion,198
a triumph of pure craft and vestal passionate heart,1,random_insertion,199
a triumph of guile pure craft and passionate heart,1,random_insertion,199
a triumph of pure exult craft and passionate heart,1,random_insertion,199
bulgarian capital not everything in this ambitious comic escapade works but coppola along with his sister sofia is a real filmmaker,1,random_insertion,200
not everything in this ambitious comic escapade works but coppola along with his sister sofia is indium a real filmmaker,1,random_insertion,200
not everything in this ambitious comic escapade works but coppola along with his sister sofia is a funny real filmmaker,1,random_insertion,200
the emotions are raw and will strike throw a nerve with anyone who is ever had family trauma,1,random_insertion,201
the emotions are raw and will strike a nerve with anyone expunge who is ever had family trauma,1,random_insertion,201
the emotions are raw and will strike a nerve with anyone who is ever had family fellowship trauma,1,random_insertion,201
it deserves to be seen by anyone with matter to even a passing clear interest in the events shaping the world beyond their own horizons,1,random_insertion,202
it deserves to be possess seen by anyone with evening even a passing interest in the events shaping the world beyond their own horizons,1,random_insertion,202
it deserves to be seen by anyone with even a passing work interest in the events shaping the world beyond their aside own horizons,1,random_insertion,202
two sting bit potboiler,0,random_insertion,203
two sting bit potboiler,0,random_insertion,203
two bit sting potboiler,0,random_insertion,203
the movie directed by mick quality jackson leaves no cliche unturned from the predictable plot to the characters straight out mickey of central casting,0,random_insertion,204
the movie directed by mick jackson leaves no cliche michael jackson unturned from the predictable quality plot to the characters straight out of central casting,0,random_insertion,204
the nobelium movie directed by mick jackson leaves no cliche unturned from the predictable plot to the characters straight out throw of central casting,0,random_insertion,204
fun and agile nimble,1,random_insertion,205
play fun and nimble,1,random_insertion,205
fun and play nimble,1,random_insertion,205
big crowing mistake,0,random_insertion,206
err big mistake,0,random_insertion,206
crowing big mistake,0,random_insertion,206
the film boasts dry humor and jarring asset shocks plus moments of breathtaking mystery,1,random_insertion,207
the film boasts dry humor boast and jarring shocks plus moments of breathtaking mystery,1,random_insertion,207
the film boasts dry humor and jarring shocks plus ironical moments of breathtaking mystery,1,random_insertion,207
you may crataegus laevigata feel compelled to watch the film twice or pick up a book on the subject,1,random_insertion,208
you may feel compelled to watch the film twice or pick cinema up a book on the subject,1,random_insertion,208
you may feel compelled to watch the film twice or pick up double a book on the subject,1,random_insertion,208
west coast rap wars this dramatic event modern mob music drama never fails to fascinate,1,random_insertion,209
west coast rap wars this modern mob music drama never fails dramatic event to fascinate,1,random_insertion,209
west coast rap wars this modern mob music drama pile never fails to fascinate,1,random_insertion,209
children christian or jinx otherwise deserve to hear the differently full story of jonah is despair in all its agonizing catch glory even if they spend years trying to comprehend it,1,random_insertion,210
children christian or otherwise deserve to hear the full story of jonah is differently despair in all its operating room agonizing catch glory even if they spend years trying to comprehend it,1,random_insertion,210
children christian or otherwise deserve to hear the full story of long time jonah get a line is despair in all its agonizing catch glory even if they spend years trying to comprehend it,1,random_insertion,210
