sentence,label,augmentation_type,orig_index
more refer with overall feelings broader estimate and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,synonym_replacement,108
more interested with overall feelings broader ideas and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone verse form,1,synonym_replacement,108
no cute element here not that i mind ugly the problem is he has no character loveable or otherwise,0,synonym_replacement,109
no cute factor here not that i mind ugly the problem is he has no character loveable or differently,0,synonym_replacement,109
no cute factor here not that i mind ugly the trouble is he has no character loveable or otherwise,0,synonym_replacement,109
filmmaker stacy peralta has a flashy editing style that does nt always jell with sean penn is monotone narration but he prize the material without sentimentalise it,1,synonym_replacement,110
filmmaker stacy peralta has a gaudy editing style that does nt always congeal with sean penn is monotone narration but he respects the material without sentimentalizing it,1,synonym_replacement,110
filmmaker stacy peralta has a flashy editing dash that does national trust always jell with sean penn is monotone narration but he respects the material without sentimentalizing it,1,synonym_replacement,110
you do nt need to be a pelvic girdle hop fan to appreciate scratch and that is the mark of a objective that works,1,synonym_replacement,111
you do nt need to be a hip hop fan to prize scrub and that is the mark of a documentary that works,1,synonym_replacement,111
you do nt need to be a rosehip hop rooter to appreciate scratch and that is the mark of a documentary that works,1,synonym_replacement,111
i was trying to decide what get to me most about god is keen i m not and then i realized that i just did nt care,0,synonym_replacement,112
i was trying to decide what vex me most about god is great i m not and then i realized that i just did national trust care,0,synonym_replacement,112
i was nerve wracking to decide what annoyed me most about god is great i m not and then i realized that i just did nt deal,0,synonym_replacement,112
metaphors abound but it is easy to exact this plastic film at face value and enjoy its slightly humorous and tender story,1,synonym_replacement,113
metaphors abound but it is easy to take this flick at face value and enjoy its slightly humorous and tender narration,1,synonym_replacement,113
metaphors abound but it is loose to take this film at face value and enjoy its slightly humorous and tender fib,1,synonym_replacement,113
a comedy that swings and jostles to the rhythm method of life,1,synonym_replacement,114
a comedy that swings and jostles to the rhythms of aliveness,1,synonym_replacement,114
a funniness that swings and jostles to the rhythms of life,1,synonym_replacement,114
if you re looking to rekindle the magic of the first moving picture you ll need a stronger support than us,0,synonym_replacement,115
if you re looking to rekindle the magic of the first base celluloid you ll need a stronger stomach than us,0,synonym_replacement,115
if you atomic number looking to rekindle the magic of the first film you ll need a inviolable stomach than us,0,synonym_replacement,115
a modestly made but deeply moving documentary,1,synonym_replacement,116
a modestly made but profoundly propel documentary,1,synonym_replacement,116
a modestly throw but profoundly moving documentary,1,synonym_replacement,116
pc stability notwithstanding the film suffers from a simplistic narrative and a pat fairy story conclusion,0,synonym_replacement,117
pc stability notwithstanding the film suffers from a simplistic narrative and a pat fairy tale stopping point,0,synonym_replacement,117
pc stability notwithstanding the film suffers from a simplistic narrative and a pat fairy tale determination,0,synonym_replacement,117
has about th the fun of its spry predecessor but it is a rushed slapdash subsequence for the sake of a subsequence with to a lesser extent than half the secret plan and ingenuity,0,synonym_replacement,118
has about th the fun of its agile predecessor but it is a rushed slapdash continuation for the sake of a continuation with less than half the plot and ingeniousness,0,synonym_replacement,118
has about atomic number the fun of its spry precursor but it is a rushed slapdash sequel for the sake of a sequel with less than half the plot and inventiveness,0,synonym_replacement,118
remarkable for its word and intensity,1,synonym_replacement,119
noteworthy for its intelligence and intensity,1,synonym_replacement,119
remarkable for its intelligence and chroma,1,synonym_replacement,119
i do nt have it off if frailty will turn bill paxton into an a list director but he can rest contentedly with the noesis that he is made at least peerless damn fine horror movie,1,synonym_replacement,120
i do nt know if frailty will become bill paxton into an a list director but he can rest contentedly with the knowledge that he is take in at least one damn fine repulsion movie,1,synonym_replacement,120
i do nt know if frailty will turn bill paxton into an a inclination director but he can rest contentedly with the knowledge that he is made at least one blasted fine horror moving picture,1,synonym_replacement,120
one of the year is most weirdly engaging and irregular character pieces,1,synonym_replacement,121
one of the year is most weirdly engaging and unpredictable character set up,1,synonym_replacement,121
one of the twelvemonth is most weirdly engaging and unpredictable character pieces,1,synonym_replacement,121
shot like a postcard and overacted with all the boozy ego indulgence that land out the worst in otherwise talented actors,0,synonym_replacement,122
shot like a postcard and overacted with all the boozy self indulgence that brings out the whip in other than talented actors,0,synonym_replacement,122
shot like a postal card and overacted with all the boozy self indulgence that brings out the bad in otherwise talented actors,0,synonym_replacement,122
barney is ideas about creation and identity do nt really seem all that profound at to the lowest degree by way of what can be gleaned from this three hour endurance test built around an hour is charles frederick worth of actual cloth,0,synonym_replacement,123
barney is ideas about creation and identity element do nt really seem all that profound at to the lowest degree by way of what can be gleaned from this three hour endurance test built approximately an hour is worth of actual material,0,synonym_replacement,123
barney is ideas about creation and personal identity do nt really seem all that profound at least by way of what can be gleaned from this three hour endurance trial built around an hour is worth of literal material,0,synonym_replacement,123
delia greta and paula flagrant as three of the most multilayered and sympathetic female characters of the year,1,synonym_replacement,124
delia greta and paula rank as three of the most multilayered and sympathetic female characters of the twelvemonth,1,synonym_replacement,124
delia greta and paula rank as three of the most multilayered and harmonic female characters of the year,1,synonym_replacement,124
enough is not a bad movie just average,0,synonym_replacement,125
enough is not a spoilt movie just mediocre,0,synonym_replacement,125
enough is not a bad movie just middling,0,synonym_replacement,125
but the filming is cloudy the picture making becalmed,0,synonym_replacement,126
but the filming is cloudy the picture making becalmed,0,synonym_replacement,126
but the cinematography is mirky the picture making becalmed,0,synonym_replacement,126
a terrible adaptation of a play that only ever walk the delicate tightrope between farcical and loathsome,0,synonym_replacement,127
a terrible adaptation of a play that only ever walked the delicate tightrope between ludicrous and loathsome,0,synonym_replacement,127
a terrible adaption of a play that only ever walked the delicate tightrope between farcical and loathsome,0,synonym_replacement,127
slap me i saw this picture,0,synonym_replacement,128
slap me i saw this film,0,synonym_replacement,128
slapdash me i saw this movie,0,synonym_replacement,128
for those of an indulgent slightly sunbaked and summery mind sex and lucia crataegus laevigata well prove diverting enough,1,synonym_replacement,129
for those of an indulgent slightly sunbaked and summery mind sex and lucia may well prove diverting adequate,1,synonym_replacement,129
for those of an indulgent slightly sunbaked and summery mind excite and lucia may well prove diverting enough,1,synonym_replacement,129
reign of fire never comes close to recovering from its mad premise but it does nurture an enjoyable level of ridiculousness,0,synonym_replacement,130
reign of burn never comes close to recovering from its demented premise but it does sustain an gratifying level of ridiculousness,0,synonym_replacement,130
reign of fire never descend close to recovering from its demented premise but it does sustain an enjoyable level of absurdity,0,synonym_replacement,130
the movie ends with outtake in which most of the grapheme forget their lines and just utter uhhh which is better than most of the writing in the movie,0,synonym_replacement,131
the movie ends with outtakes in which most of the characters forget their lines and just double dyed uhhh which is better than most of the publish in the movie,0,synonym_replacement,131
the moving picture show ends with outtakes in which most of the characters forget their lines and just double dyed uhhh which is better than most of the writing in the moving picture show,0,synonym_replacement,131
try as you might to refuse if you ve got a place in your heart for smokey robinson this movie will worm its room there,1,synonym_replacement,132
prove as you might to resist if you ve got a place in your affectionateness for smokey robinson this movie will worm its way there,1,synonym_replacement,132
try as you might to resist if you ve got a place in your spirit for smokey robinson this movie will louse its way there,1,synonym_replacement,132
low rent from framing one,0,synonym_replacement,133
abject rent from frame one,0,synonym_replacement,133
downcast rent from frame one,0,synonym_replacement,133
we know the diagram is a little crazy but it held my interest from start to finish,1,synonym_replacement,134
we know the plot is a picayune crazy but it held my interest from start to finish,1,synonym_replacement,134
we know the plot is a little crazy but it declare my interest from start to finish,1,synonym_replacement,134
dull a road tripper movie that is surprisingly short of both adventure and song,0,synonym_replacement,135
wearisome a road trip movie that is surprisingly short of both adventure and song,0,synonym_replacement,135
dull a road trip movie that is surprisingly little of both adventure and song,0,synonym_replacement,135
the colorful masseur waste matter its time on mood rather than devolve on with the inherent absurdity of ganesh is rise up the social ladder,0,synonym_replacement,136
the colorful masseur wastes its clip on mode rather than riding with the inherent absurdity of ganesh is rise up the social ladder,0,synonym_replacement,136
the colorful masseur wastes its time on mood rather than twit with the inherent absurdity of ganesh is climb up up the social ladder,0,synonym_replacement,136
it sends you away a worshiper again and quite cheered at just that,1,synonym_replacement,137
it sends you away a believer again and quite a cheered at just that,1,synonym_replacement,137
it sends you away a worshiper again and quite cheered at just that,1,synonym_replacement,137
we ve seen it all before in one phase or another but director dustin hoffman with great help from kevin kline makes us care about this latest reincarnation of the world is peachy teacher,1,synonym_replacement,138
we ve seen it all before in one form or another but director hoffman with great help from kevin kline pretend us care about this in style renascence of the world is greatest teacher,1,synonym_replacement,138
we ve seen it all before in one signifier or some other but director hoffman with nifty help from kevin kline makes us care about this latest reincarnation of the world is greatest teacher,1,synonym_replacement,138
watching this gentle mesmerizing portraiture of a military man coming to terms with time you barely realize your mind is being blown,1,synonym_replacement,139
watch this gentle mesmerizing portrayal of a man coming to terms with time you barely realize your mind is being blown,1,synonym_replacement,139
look out this gentle mesmerizing portrait of a man coming to terms with time you barely realize your mind is being screw up,1,synonym_replacement,139
at its most basic this cartoon adventure is that twist in the hair exhilarating,1,synonym_replacement,140
at its most basic this cartoon adventure is that hint in the hair exhilarating,1,synonym_replacement,140
at its most introductory this cartoon adventure is that wind in the hair exhilarating,1,synonym_replacement,140
the charm of the lead performances allow us to forget most of the film is problems,1,synonym_replacement,141
the charms of the lead performances allow the states to forget most of the film is problems,1,synonym_replacement,141
the charms of the lead functioning allow us to forget most of the film is problems,1,synonym_replacement,141
hampered no paralyzed by a self indulgent script that object for poetry and ends up sounding like satire,0,synonym_replacement,142
hampered no paralyzed by a self indulgent script that aims for poetry and ends up sounding like irony,0,synonym_replacement,142
hampered no paralyzed by a self indulgent playscript that aims for poetry and ends up sounding like satire,0,synonym_replacement,142
a sloppy amusing comedy that go along from a stunningly unoriginal premise,1,synonym_replacement,143
a overemotional amusing comedy that proceeds from a stunningly unoriginal premise,1,synonym_replacement,143
a sloppy amusing comedy that proceeds from a spectacularly unoriginal premise,1,synonym_replacement,143
the film aims to be laughable uplifting and moving sometimes all at once,1,synonym_replacement,144
the film aims to be funny elate and moving sometimes all at once,1,synonym_replacement,144
the film aims to be funny uplifting and affect sometimes all at once,1,synonym_replacement,144
the story is inspiring ironic and revelatory of just how laughable and money oriented the record industry really is,1,synonym_replacement,145
the story is inspiring ironic and revelatory of just how ridiculous and money oriented the record industriousness really is,1,synonym_replacement,145
the story is inspiring wry and revelatory of just how ridiculous and money oriented the record industry really is,1,synonym_replacement,145
like a fish that is lived too long austin powers in goldmember has some unnecessary parts and is sort of improper in places,0,synonym_replacement,146
like a fish that is go too long austin powers in goldmember has some unneeded parts and is kinda wrong in places,0,synonym_replacement,146
same a fish that is lived too long austin powers in goldmember has some unnecessary parts and is kinda wrong in billet,0,synonym_replacement,146
what distinguishes time of favor from countless other thrillers is its implicit in business with the consequences of words and with the complicated emotions fueling terrorist acts,1,synonym_replacement,147
what recognise time of favor from countless other thrillers is its underlying concern with the outcome of words and with the complicated emotions fueling terrorist acts,1,synonym_replacement,147
what distinguishes prison term of favor from infinite other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts,1,synonym_replacement,147
an harbor if ultimately minor thriller,1,synonym_replacement,148
an entertaining if at long last minor thriller,1,synonym_replacement,148
an flirt with if ultimately minor thriller,1,synonym_replacement,148
just when you think that every potential angle has been beat by documentarians another new film emerges with yet another remarkable yet shockingly little known perspective,1,synonym_replacement,149
just when you think that every possible angle has been beat by documentarians another new film egress with yet another remarkable yet shockingly little known perspective,1,synonym_replacement,149
just when you think that every potential angle has been exhausted by documentarians another new film emerges with yet another remarkable yet shockingly little known position,1,synonym_replacement,149
it could have been something special but deuce things drag it down to mediocrity manager clare peploe is mistake of marivaux is rhythms and mira sorvino is limitations as a classical actress,0,synonym_replacement,150
it could have been something extra but two matter drag it down to mediocrity theater director clare peploe is misunderstanding of marivaux is rhythms and mira sorvino is limitations as a classical actress,0,synonym_replacement,150
it could have been something special but two things drag on it down to mediocrity theatre director clare peploe is misinterpret of marivaux is rhythms and mira sorvino is limitations as a classical actress,0,synonym_replacement,150
a summer amusement adults can see without feeling embarrassed but it could have been more,1,synonym_replacement,151
a summer entertainment adults can see without palpate embarrassed but it could have been more,1,synonym_replacement,151
a summer amusement adults can see without feeling embarrassed but it could have been more,1,synonym_replacement,151
fails in making this character understandable in getting under her cutis in exploring motivation well before the end the film grows as slow as its fictional character about whose fate it is hard to care,0,synonym_replacement,152
fails in making this character understandable in getting under her skin in exploring motivation intimately before the finish the film grows as tedious as its characters about whose fate it is hard to care,0,synonym_replacement,152
fails in making this character understandable in getting under her sputter in exploring need well before the end the film grows as thudding as its characters about whose fate it is hard to care,0,synonym_replacement,152
turns a potentially interesting idea into an excruciating film school experience that meet better only for the film is publicists or for citizenry who acquire as many drugs as the film is characters,0,synonym_replacement,153
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film is publicizer or for masses who take as many drugs as the film is part,0,synonym_replacement,153
turns a potentially matter to idea into an excruciating film school go through that plays better only for the film is publicists or for people who take as many drug as the film is characters,0,synonym_replacement,153
it is a rattling sobering heart felt drama,1,synonym_replacement,154
it is a wonderful sobering heart felt dramatic event,1,synonym_replacement,154
it is a wonderful sobering heart mat drama,1,synonym_replacement,154
the movie does national trust think much of its characters its protagonist or of us,0,synonym_replacement,155
the movie does nt retrieve much of its characters its protagonist or of us,0,synonym_replacement,155
the moving picture show does nt think much of its characters its protagonist or of us,0,synonym_replacement,155
it is too self important and plodding to be funny and too nip off and abbreviated to be an epic,0,synonym_replacement,156
it is too self important and plodding to be funny and too clipped and abbreviated to be an larger than life,0,synonym_replacement,156
it is too self important and plodding to be singular and too clipped and abbreviated to be an epic,0,synonym_replacement,156
this surreal gilliam esque moving picture show is also a troubling interpretation of ecclesiastes,1,synonym_replacement,157
this surreal gilliam esque motion picture show is also a troubling interpretation of ecclesiastes,1,synonym_replacement,157
this surreal gilliam esque film is also a perturb interpretation of ecclesiastes,1,synonym_replacement,157
the most offensive thing about the flick is that hollywood expects people to pay to see it,0,synonym_replacement,158
the most offensive thing about the movie is that hollywood expects people to pay to check it,0,synonym_replacement,158
the most offensive affair about the movie is that hollywood expects people to pay to see it,0,synonym_replacement,158
in the end the film is le the cheap thriller you d expect than it is a fairly revealing study of its two chief characters damaged goods mass whose orbits will inevitably and dangerously collide,1,synonym_replacement,159
in the end the film is less the cheap thriller you d look than it is a fairly revealing study of its two main reference damaged goodness people whose orbits will inevitably and dangerously collide,1,synonym_replacement,159
in the oddment the film is less the cheap thriller you d expect than it is a fairly revealing study of its two main role damaged goods people whose orbits will inevitably and perilously collide,1,synonym_replacement,159
the entire moving picture show is about a boring sad man being boring and sad,0,synonym_replacement,160
the entire pic is about a boring sad man being boring and sad,0,synonym_replacement,160
the entire picture is about a boring sad man being boring and sad,0,synonym_replacement,160
just not campy decent,0,synonym_replacement,161
just not camp enough,0,synonym_replacement,161
just not campy decent,0,synonym_replacement,161
despite an telling roster of stars and direction from kathryn bigelow the weight of water is oppressively heavy,0,synonym_replacement,162
disdain an impressive roster of stars and direction from kathryn bigelow the weight of water is oppressively heavy,0,synonym_replacement,162
despite an impressive roster of stars and direction from kathryn bigelow the weight of water is oppressively leaden,0,synonym_replacement,162
when your subject is illusion versus reality should nt the reality seem at least jolly real,0,synonym_replacement,163
when your subject is illusion versus reality should nt the reality seem at least passably substantial,0,synonym_replacement,163
when your subject is illusion versus reality should national trust the reality seem at least passably real,0,synonym_replacement,163
khouri manages with terrific flair to keep the extremes of screwball travesty and blood curdling kinsperson intensity on one continuum,1,synonym_replacement,164
khouri manages with grand flair to sustain the extremes of screwball farce and blood curdling family intensity on one continuum,1,synonym_replacement,164
khouri manages with fantastic flair to keep the extremes of screwball farce and rip curdling family intensity on one continuum,1,synonym_replacement,164
it is a chef doeuvre,1,synonym_replacement,165
it is a chef doeuvre,1,synonym_replacement,165
it is a chef doeuvre,1,synonym_replacement,165
romantic comedy and dogme filmmaking crataegus laevigata seem odd bedfellows but they turn out to be delightfully compatible here,1,synonym_replacement,166
romantic comedy and dogme filmmaking may seem peculiar bedfellows but they turn out to be delightfully compatible here,1,synonym_replacement,166
romantic comedy and dogme filmmaking may seem peculiar bedfellows but they turn out to be delightfully compatible here,1,synonym_replacement,166
about schmidt go to nicholson,1,synonym_replacement,167
about schmidt belong to to nicholson,1,synonym_replacement,167
about helmut schmidt belongs to nicholson,1,synonym_replacement,167
macdowell gives give a solid anguished performance that eclipses nearly everything else she is always done,1,synonym_replacement,168
edward macdowell gives give a solid anguished performance that eclipses nearly everything else she is ever done,1,synonym_replacement,168
macdowell gives give a solid anguished performance that eclipses nearly everything else she is always done,1,synonym_replacement,168
wewannour money back in reality,0,synonym_replacement,169
wewannour money back really,0,synonym_replacement,169
wewannour money back in reality,0,synonym_replacement,169
it is a clear eyed portrait of an intensely lived time fulfil with nervous energy lesson ambiguity and great uncertainties,1,synonym_replacement,170
it is a clear eyed portraiture of an intensely lived time filled with nervous energy moral ambiguity and nifty uncertainties,1,synonym_replacement,170
it is a clear eyed portrait of an intensely lived time filled with nervous vim lesson ambiguity and great uncertainties,1,synonym_replacement,170
not exactly the bees knee,0,synonym_replacement,171
not exactly the follow knees,0,synonym_replacement,171
not incisively the bees knees,0,synonym_replacement,171
michael gerbosi is script is economically packed with secern scenes,1,synonym_replacement,172
michael gerbosi is script is economically mob with telling scenes,1,synonym_replacement,172
michael gerbosi is script is economically compact with telling scenes,1,synonym_replacement,172
director douglas mcgrath takes on nickleby with all the halfhearted zeal of an th level boy delving into required say,0,synonym_replacement,173
director douglas mcgrath takes on nickleby with all the lukewarm zeal of an th grade boy delving into required record,0,synonym_replacement,173
music director douglas mcgrath takes on nickleby with all the halfhearted zeal of an th grade boy delving into required learn,0,synonym_replacement,173
that the true story by which all the fairy is men is allegedly inhale was a lot funnier and more deftly enacted than what is been cobbled together onscreen,0,synonym_replacement,174
that the true storey by which all the queen is men is allegedly inspired was a lot funnier and more deftly act out than what is been cobbled together onscreen,0,synonym_replacement,174
that the honest story by which all the queen is men is allegedly inspired was a lot funnier and more deftly enacted than what is been cobbled unitedly onscreen,0,synonym_replacement,174
the end result is wish cold porridge with only the odd enjoyably chewy lump,0,synonym_replacement,175
the end result is like cold porridge with only the odd enjoyably chewy hunk,0,synonym_replacement,175
the end result is like inhuman porridge with only the odd enjoyably chewy lump,0,synonym_replacement,175
it haunts you you ca national trust forget it you admire its conception and are able to resoluteness some of the confusions you had while watching it,1,synonym_replacement,176
it haunts you you ca nt forget it you look up to its conception and are able to adjudicate some of the confusions you had while watching it,1,synonym_replacement,176
it haunts you you ca national trust forget it you look up to its conception and are able to resolve some of the confusions you had while watching it,1,synonym_replacement,176
forget the psychology study of romantic obsession and just watch the procession of costumes in castle and this wo national trust seem like such a bore,0,synonym_replacement,177
block the psychological science study of romantic obsession and just watch the procession of costumes in castles and this wo nt seem like such a bore,0,synonym_replacement,177
forget the psychology learn of romantic obsession and just watch the procession of costumes in castles and this wo national trust seem like such a bore,0,synonym_replacement,177
the kind of film that leaves you scratching your direct in astonishment over the fact that so many talented people could participate in such an ill advised and poorly executed approximation,0,synonym_replacement,178
the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could take part in such an ill advised and badly put to death idea,0,synonym_replacement,178
the tolerant of film that leave you scratching your head in amazement over the fact that so many talented people could participate in such an ill advised and ill executed idea,0,synonym_replacement,178
off the draw is overlong and not well acted but accredit writer producer director adam watstein with finishing it at all,0,synonym_replacement,179
off the claw is overlong and not well acted but credit writer producer theatre director adam watstein with finishing it at all,0,synonym_replacement,179
off the thieve is overlong and not easily acted but credit writer producer director adam watstein with finishing it at all,0,synonym_replacement,179
at the very least if you do nt know anything about jacques derrida when you walk into the theater you wo nt know often more when you leave,0,synonym_replacement,180
at the very least if you do nt have a go at it anything about jacques derrida when you walk into the theater you wo nt have a go at it much more when you leave,0,synonym_replacement,180
at the very least if you do nt screw anything about derrida when you walk into the theater you wo nt screw very much more when you leave,0,synonym_replacement,180
cunning sophisticated and surprising,1,synonym_replacement,181
tricky sophisticated and surprising,1,synonym_replacement,181
crafty sophisticated and surprising,1,synonym_replacement,181
a new film from vizor plympton the animation master is always welcome,1,synonym_replacement,182
a unexampled film from bill plympton the animation master is always welcome,1,synonym_replacement,182
a newly film from bill plympton the animation master is always welcome,1,synonym_replacement,182
it does nt flinch from its faze prognosis namely that the legacy of warfare is a kind of perpetual pain,0,synonym_replacement,183
it does nt flinch from its unsettling prognosis namely that the legacy of warfare is a kind of never ending pain,0,synonym_replacement,183
it does nt quail from its unsettling prognosis namely that the legacy of war is a kind of perpetual anguish,0,synonym_replacement,183
more wear out than anything,0,synonym_replacement,184
more tire out than anything,0,synonym_replacement,184
more outwear than anything,0,synonym_replacement,184
his do work with actors is particularly impressive,1,synonym_replacement,185
his work with role player is particularly impressive,1,synonym_replacement,185
his work with actors is particularly telling,1,synonym_replacement,185
sunk by way too a lot indulgence of scene chewing teeth gnashing actorliness,0,synonym_replacement,186
sunk by way too much indulgence of scene chewing dentition gnashing actorliness,0,synonym_replacement,186
washed up by way too much indulgence of scene chewing teeth gnashing actorliness,0,synonym_replacement,186
it is an unstinting look at a coaction between damaged people that may or may not qual,1,synonym_replacement,187
it is an unstinting look at a collaboration between damaged people that crataegus laevigata or crataegus laevigata not qual,1,synonym_replacement,187
it is an unstinting look at a collaboration between damaged people that crataegus oxycantha or crataegus oxycantha not qual,1,synonym_replacement,187
collapses under its own meager weight down,0,synonym_replacement,188
collapses under its own meagerly weight,0,synonym_replacement,188
collapses under its own meagerly weight,0,synonym_replacement,188
cease however manages just to be depressing as the lead actor phones in his autobiographical performance,0,synonym_replacement,189
quitting however manages just to be depressing as the lead actor phones in his autobiographic performance,0,synonym_replacement,189
quitting however carry off just to be depressing as the lead actor phones in his autobiographical performance,0,synonym_replacement,189
the dramatic play was so uninspiring that even a story immersed in love lust and trespass could nt keep my attention,0,synonym_replacement,190
the drama was so uninspiring that even a level immersed in love lust and sin could nt keep my care,0,synonym_replacement,190
the dramatic event was so uninspiring that evening a story immersed in love lust and sin could nt keep my attention,0,synonym_replacement,190
due to some book weaknesses and the casting of the director is brother the film trails off into inconsequentiality,0,synonym_replacement,191
due to some script weaknesses and the casting of the music director is brother the film trails off into inconsequentiality,0,synonym_replacement,191
due to some script weaknesses and the casting of the director is brother the movie trails off into inconsequentiality,0,synonym_replacement,191
suspend your disbelief here and now or you ll be shaking your head teacher all the way to the credits,0,synonym_replacement,192
suspend your mental rejection here and now or you ll be shaking your head all the way to the credits,0,synonym_replacement,192
debar your disbelief here and now or you ll be shaking your head all the way to the credits,0,synonym_replacement,192
i did national trust smile,0,synonym_replacement,193
i did nt smiling,0,synonym_replacement,193
i did nt grin,0,synonym_replacement,193
for all its problems the lady and the duke surprisingly manages neer to uprise boring which proves that rohmer still has a sense of his audience,1,synonym_replacement,194
for all its problems the lady and the duke surprisingly manages never to grow tire which proves that rohmer allay has a sense of his audience,1,synonym_replacement,194
for all its problems the lady and the duke surprisingly get by never to grow boring which leaven that rohmer still has a sense of his audience,1,synonym_replacement,194
it is a drag how nettelbeck insure working women or at least this working woman for whom she shows little sympathize,0,synonym_replacement,195
it is a drag how nettelbeck ensure exercise women or at least this exercise woman for whom she shows little understanding,0,synonym_replacement,195
it is a cart how nettelbeck sees working women or at least this working cleaning lady for whom she shows little understanding,0,synonym_replacement,195
the script is a catastrophe with cloying messages and irksome characters,0,synonym_replacement,196
the script is a disaster with cloying messages and slow characters,0,synonym_replacement,196
the script is a catastrophe with cloying messages and irksome characters,0,synonym_replacement,196
in its best moments resembles a forged high school production of grease without benefit of song,0,synonym_replacement,197
in its best moments resembles a bad in high spirits school production of grease without benefit of song,0,synonym_replacement,197
in its topper moments resembles a bad high school production of grease without benefit of song,0,synonym_replacement,197
it is a fine focused piece of work that reopens an interesting controversy and never yield to sensationalism,1,synonym_replacement,198
it is a fine focused piece of work that reopens an interesting controversy and never succumbs to empiricism,1,synonym_replacement,198
it is a amercement focused piece of work that reopens an interesting controversy and never succumbs to sensationalism,1,synonym_replacement,198
a triumph of pure guile and passionate heart,1,synonym_replacement,199
a triumph of pure slyness and passionate heart,1,synonym_replacement,199
a triumph of vestal craft and passionate heart,1,synonym_replacement,199
not everything in this ambitious comic escapade work on but coppola along with his sister sofia is a real filmmaker,1,synonym_replacement,200
not everything in this ambitious comic lark works but coppola along with his sister sofia is a real filmmaker,1,synonym_replacement,200
not everything in this ambitious comic escapade works but francis ford coppola along with his sister sofia is a real filmmaker,1,synonym_replacement,200
the emotions are raw and will strike a face with anyone who is ever had family trauma,1,synonym_replacement,201
the emotions are raw and will strike a nerve with anyone who is ever so had family trauma,1,synonym_replacement,201
the emotions are raw and will strike a nerve with anyone who is of all time had family trauma,1,synonym_replacement,201
it deserves to be seen by anyone with even a passing interest in the consequence shaping the world beyond their own apparent horizon,1,synonym_replacement,202
it deserves to be seen by anyone with even a passing stake in the events formation the world beyond their own horizons,1,synonym_replacement,202
it deserves to be seen by anyone with even a departure interest in the events shaping the world beyond their own purview,1,synonym_replacement,202
two turn potboiler,0,synonym_replacement,203
two snatch potboiler,0,synonym_replacement,203
deuce bit potboiler,0,synonym_replacement,203
the movie directed by mick jackson leaves no platitude unturned from the predictable plot to the characters straight out of key casting,0,synonym_replacement,204
the movie directed by mick jackson leaves no cliche unturned from the predictable plot to the characters neat out of central spew,0,synonym_replacement,204
the movie directed by mickey jackson leaves no cliche unturned from the predictable game to the characters straight out of central casting,0,synonym_replacement,204
merriment and nimble,1,synonym_replacement,205
merriment and nimble,1,synonym_replacement,205
playfulness and nimble,1,synonym_replacement,205
big err,0,synonym_replacement,206
big misapprehension,0,synonym_replacement,206
self aggrandising mistake,0,synonym_replacement,206
the film boasts dry humor and jarring shocks summation moments of breathtaking mystery,1,synonym_replacement,207
the take boasts dry humor and jarring shocks plus moments of breathtaking mystery,1,synonym_replacement,207
the film boasts dry humor and jarring shocks plus moments of breathless mystery,1,synonym_replacement,207
you may feel compelled to learn the film twice or pick up a book on the subject,1,synonym_replacement,208
you english hawthorn feel compelled to watch the film twice or pick up a book on the subject,1,synonym_replacement,208
you may feel compelled to watch the film twice or choice up a book on the subject,1,synonym_replacement,208
west coast rap wars this modern mob euphony drama never fails to fascinate,1,synonym_replacement,209
west coast rap wars this modern mob music drama neer fails to fascinate,1,synonym_replacement,209
west coast rap wars this modern mob music drama never fails to enamour,1,synonym_replacement,209
children christian or otherwise deserve to hear the full chronicle of jonah is despair in all its agonizing catch glory even if they drop years trying to comprehend it,1,synonym_replacement,210
children christian or otherwise deserve to see the full phase of the moon story of jonah is despair in all its agonizing catch glory even if they spend years trying to comprehend it,1,synonym_replacement,210
children christian or otherwise deserve to hear the entire story of book of jonah is despair in all its agonizing catch glory even if they spend years trying to comprehend it,1,synonym_replacement,210
if they broke out into enlarge choreography singing and fingers breadth snapping it might have held my attention but as it stands i kept looking for the finis exit from brooklyn,0,synonym_replacement,211
if they bump out into elaborate choreography blab and finger snapping it might have hold in my attention but as it stands i kept looking for the last exit from brooklyn,0,synonym_replacement,211
if they die out into elaborate choreography singing and thumb snapping it might have held my attention but as it stands i kept sounding for the last exit from brooklyn,0,synonym_replacement,211
i could national trust recommend this film more,1,synonym_replacement,212
i could national trust recommend this film more,1,synonym_replacement,212
i could national trust recommend this film more,1,synonym_replacement,212
translating complex characters from novel to the big screen is an impossible task but they are true to the gist of what it is to be ya ya,1,synonym_replacement,213
translating complex characters from novel to the big screen is an impossible task but they are true to the core of what it is to be ya ya,1,synonym_replacement,213
translating complex characters from novels to the big screen is an unsufferable task but they are unfeigned to the essence of what it is to be ya ya,1,synonym_replacement,213
their parents would do well to cram earplugs in their ears and put pillow slip over their heads for minutes,0,synonym_replacement,214
their parents would do well to cram earplug in their ears and put pillowcases over their heads for minutes,0,synonym_replacement,214
their parents would do well to grind away earplugs in their ears and put pillowcases over their heads for minutes,0,synonym_replacement,214
