sentence,label,augmentation_type,orig_index
the pardon quality of the intelligence service art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy ever so or syrupy,1,random_insertion,77
message quality of the art combined with the humor and intelligence of the script filmmakers the allow to present without biblical the of forgiveness the it ever becoming preachy or syrupy,1,random_swap,77
the art of the and combined with the it quality intelligence of the script allow the filmmakers to present the biblical message of forgiveness without humor ever becoming preachy or syrupy,1,random_swap,77
it the of the present combined with the humor and intelligence of the script allow quality filmmakers to art the biblical message of forgiveness without the ever becoming preachy or syrupy,1,random_swap,77
the cristal potion gives the quickly named prime bubbles and buttercup supernatural powers that include extraordinary strength and laser beam eyes which unfortunately do national trust enable them to discern flimsy screenplays,0,synonym_replacement,78
the x potion gives the quickly named blossom bubbles and buttercup supernatural powers that include extraordinary military posture and laser beam eyes which unfortunately do national trust enable them to recognize flimsy screenplays,0,synonym_replacement,78
the x potion gives the quickly named blossom bubbles and kingcup supernatural powers that include extraordinary strength and laser beam eyes which unfortunately do national trust enable them to recognise flimsy screenplays,0,synonym_replacement,78
the x potion gives the quickly named blossom bubbles and optic buttercup supernatural powers that buttercup include extraordinary strength and laser beam eyes which butterflower unfortunately do nt enable them to discern flimsy screenplays,0,random_insertion,78
the x potion gives the quickly named blossom bubbles and buttercup supernatural powers that include extraordinary strength and laser beam butterflower eyes which unfortunately do nt enable them to optical maser sinful discern flimsy screenplays,0,random_insertion,78
the x potion gives butterflower the quickly named blossom bubbles and buttercup supernatural powers that tenuous include extraordinary strength and burble laser beam eyes which unfortunately do nt enable them to discern flimsy screenplays,0,random_insertion,78
the x potion gives include powers named laser bubbles and buttercup supernatural quickly that the extraordinary strength and blossom beam eyes which unfortunately do nt enable them to discern flimsy screenplays,0,random_swap,78
unfortunately do potion to the quickly named blossom bubbles and buttercup supernatural powers that include extraordinary strength and laser beam eyes which the x nt enable them gives discern flimsy screenplays,0,random_swap,78
the and potion gives the quickly named blossom bubbles and buttercup supernatural powers that include extraordinary strength them laser beam eyes which unfortunately do nt enable flimsy to discern x screenplays,0,random_swap,78
rifkin is references are faultless throughout,1,synonym_replacement,79
rifkin is cite are impeccable throughout,1,synonym_replacement,79
rifkin is references are impeccable end to end,1,synonym_replacement,79
rifkin is references are equal impeccable throughout,1,random_insertion,79
rifkin is references faultless are impeccable throughout,1,random_insertion,79
rifkin is references are impeccable character reference throughout,1,random_insertion,79
rifkin is throughout are impeccable references,1,random_swap,79
rifkin is impeccable are references throughout,1,random_swap,79
are is references rifkin impeccable throughout,1,random_swap,79
too unsound none of it is funny,0,synonym_replacement,80
too high risk none of it is funny,0,synonym_replacement,80
too tough none of it is funny,0,synonym_replacement,80
forged too bad none of it is funny,0,random_insertion,80
equal too bad none of it is funny,0,random_insertion,80
too fishy bad none of it is funny,0,random_insertion,80
is bad none of it too funny,0,random_swap,80
too none bad of it is funny,0,random_swap,80
is bad none of it too funny,0,random_swap,80
a joyously grungy hilariously wicked black comedy,1,synonym_replacement,81
a gleefully grungy hilariously wicked black drollery,1,synonym_replacement,81
a gleefully grungy uproariously wicked black comedy,1,synonym_replacement,81
a gleefully grungy hilariously smuggled wicked black comedy,1,random_insertion,81
a gleefully grungy hilariously wicked black dingy comedy,1,random_insertion,81
a gleefully smuggled grungy hilariously wicked black comedy,1,random_insertion,81
a wicked grungy hilariously gleefully black comedy,1,random_swap,81
wicked gleefully grungy hilariously a black comedy,1,random_swap,81
grungy gleefully a hilariously wicked black comedy,1,random_swap,81
you leave the same way you came a few tasty morsels under your belt but no raw friends,0,synonym_replacement,82
you leave the same way you came a few tasty morsels under your belt but no modern friends,0,synonym_replacement,82
you leave the same way you came a few tasty morsels under your belt but no newfangled friends,0,synonym_replacement,82
bang you leave the same way you came a few tasty morsels under your belt but no new friends,0,random_insertion,82
you leave the same way you came below a few tasty morsels under your belt but no new friends,0,random_insertion,82
you leave the same way you came a few tasty fashion morsels under your belt but no new friends,0,random_insertion,82
you leave the same way you came a few tasty morsels under friends belt but no new your,0,random_swap,82
you leave the same way you came a few friends morsels under your belt but no new tasty,0,random_swap,82
you leave the same way you came a few tasty new under your belt but no morsels friends,0,random_swap,82
though it course minutes safe conduct is anything but languorous,1,synonym_replacement,83
though it runs minutes safe conduct is anything but lackadaisical,1,synonym_replacement,83
though it range minutes safe conduct is anything but languorous,1,synonym_replacement,83
equal though it runs minutes safe conduct is anything but languorous,1,random_insertion,83
though it runs minutes safe arcminute conduct is anything but languorous,1,random_insertion,83
though it runs minutes safe equal conduct is anything but languorous,1,random_insertion,83
though it runs minutes is conduct safe anything but languorous,1,random_swap,83
though it runs minutes safe conduct anything is but languorous,1,random_swap,83
though it is minutes safe conduct runs anything but languorous,1,random_swap,83
it is both degrading and strangely liberating to pick up multitude working so hard at preeminent lives of sexy intrigue only to be revealed by the dispassionate gantz brothers as ordinary pasty lumpen,1,synonym_replacement,84
it is both degrading and strangely liberating to interpret people working so hard at direct lives of sexy intrigue only to be revealed by the dispassionate gantz brothers as average pasty lumpen,1,synonym_replacement,84
it is both put down and strangely liberating to see people go so hard at leading lives of sexy intrigue only to be revealed by the cold eyed gantz brothers as ordinary pasty lumpen,1,synonym_replacement,84
it is both degrading and strangely liberating to see people star working so hard at leading lives of sexy intrigue only starring to be revealed by the only when dispassionate gantz brothers as ordinary pasty lumpen,1,random_insertion,84
it is both degrading and strangely liberating star to see people working so hard life time at leading lives of the great unwashed sexy intrigue only to be revealed by the dispassionate gantz brothers as ordinary pasty lumpen,1,random_insertion,84
only when it is free both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue only to be revealed by the dispassionate gantz free brothers as ordinary pasty lumpen,1,random_insertion,84
it is both degrading and strangely liberating to see people lives so hard at pasty working of sexy dispassionate only to be revealed by the intrigue gantz brothers as ordinary leading lumpen,1,random_swap,84
it is both degrading and strangely liberating to intrigue people working so hard at of lives leading sexy see only to be revealed by the dispassionate ordinary brothers as gantz pasty lumpen,1,random_swap,84
of is see degrading and strangely liberating to people both working so hard at leading lives it sexy intrigue only to be revealed by the dispassionate gantz brothers as ordinary pasty lumpen,1,random_swap,84
they crush each other under cars throw each other out windows electrocute and dismember their victims in full cognizance,0,synonym_replacement,85
they crush each other under cars bedevil each other out windows electrocute and dismember their victims in full consciousness,0,synonym_replacement,85
they crush each other under cars throw each other out windows fry and dismember their victims in full consciousness,0,synonym_replacement,85
they crush each other under cars throw each other out windows bewilder electrocute and dismember their victims in full consciousness,0,random_insertion,85
they crush each other under cars throw each other knowingness out windows electrocute and dismember their victims in full consciousness,0,random_insertion,85
they crush each other under cars fry throw each other out windows electrocute and dismember their victims in full consciousness,0,random_insertion,85
they crush each other under cars throw each other out electrocute windows and dismember their victims in full consciousness,0,random_swap,85
they crush each other under cars throw each full out windows electrocute and dismember their victims in other consciousness,0,random_swap,85
they crush dismember other under cars throw each other out windows electrocute and each their victims in full consciousness,0,random_swap,85
in any case i would recommend big bad love only to winger devotee who have escape her since is forget paris,0,synonym_replacement,86
in any case i would recommend big badness love only to winger fans who have missed her since is forget capital of france,0,synonym_replacement,86
in any case i would recommend big bad bed only to winger fans who have missed her since is draw a blank paris,0,synonym_replacement,86
in any world health organization case i would recommend big bad love only to winger fans only when who have missed her since is forget paris,0,random_insertion,86
in any case i would recommend big draw a blank bad love only to winger fans who throw have missed her since is forget paris,0,random_insertion,86
in any equal case i would recommend big bad world health organization love only to winger fans who have missed her since is forget paris,0,random_insertion,86
in any case is would recommend big bad love only to winger i who have missed her since fans forget paris,0,random_swap,86
in any case winger would recommend big bad love only to fans i who have missed her since is forget paris,0,random_swap,86
in any case i would recommend paris bad love only to winger fans who have big her since is forget missed,0,random_swap,86
as surreal as a dreaming and as detailed as a photograph as visually dextrous as it is at times imaginatively overwhelming,1,synonym_replacement,87
as surrealistic as a dream and as detailed as a photograph as visually dexterous as it is at times imaginatively whelm,1,synonym_replacement,87
as surreal as a stargaze and as elaborate as a photograph as visually dexterous as it is at times imaginatively overwhelming,1,synonym_replacement,87
equal as surreal as a dream and as detailed as a adenine photograph as visually dexterous as it is at times imaginatively overwhelming,1,random_insertion,87
as surreal adenine as a dream and as detailed as a photograph as visually dexterous as it is at times imaginatively dreamlike overwhelming,1,random_insertion,87
as surreal type a as a dream and as detailed as a photograph as visually dexterous as it is at times imaginatively shoot overwhelming,1,random_insertion,87
as surreal detailed a dream and as as as a photograph is visually dexterous as it as at times imaginatively overwhelming,1,random_swap,87
as surreal as a photograph and as as as a dream detailed visually dexterous as it is at times imaginatively overwhelming,1,random_swap,87
as surreal as a dream and as is detailed a photograph as visually dexterous as it as at times imaginatively overwhelming,1,random_swap,87
evening if you do nt know the band or the album is songs by heart you will enjoy seeing how both develop and you will as well learn a good deal about the say of the music business in the st century,1,synonym_replacement,88
fifty fifty if you do nt know the band or the record album is songs by heart you will enjoy seeing how both germinate and you will also learn a good deal about the submit of the music business in the st century,1,synonym_replacement,88
even if you do national trust know the band or the album is songs by gist you will enjoy seeing how both evolve and you will besides learn a good deal about the state of the music business in the st ,1,synonym_replacement,88
even if you do nt know the band or the album operating room is songs by heart you equal will enjoy seeing how both evolve and you will also type a learn a good develop deal about the state of the music business in the st century,1,random_insertion,88
even if indium you do nt know the band or the album is songs by heart you will enjoy seeing euphony how both evolve and you will also learn a good deal about the state beholding of the music business in the st effective century,1,random_insertion,88
even if you do nt know the band or the album is songs by heart you will beholding testament enjoy seeing how pith both evolve and you will also learn a good deal about state of matter the state of the music business in the st century,1,random_insertion,88
even if you do nt know the band or the album is songs by heart will you enjoy seeing how business evolve and you both also learn a good deal about the state of the music will in st the century,1,random_swap,88
even if you do nt the the band or the the is songs by heart you will enjoy seeing how both evolve and album will also learn a good deal about know state of you business music in the st century,1,random_swap,88
even if you do the the the band or the album is songs by heart you will enjoy seeing how you evolve and both will also learn a about deal good the state of nt music business in know st century,1,random_swap,88
with an unflappable ventilate of decadent urbanity everett remains a perfect wildean actor and a relaxed firth displays impeccable comic science,1,synonym_replacement,89
with an unflappable air of decadent urbanity everett remains a perfect wildean doer and a relaxed john rupert firth displays impeccable comic skill,1,synonym_replacement,89
with an unflappable air of decadent urbanity everett remains a perfect wildean actor and a relaxed firth display impeccable laughable skill,1,synonym_replacement,89
with an unflappable air of decadent urbanity everett player remains a perfect wildean actor and a relaxed firth displays impeccable stay comic skill,1,random_insertion,89
with associate in nursing an unflappable air of decadent urbanity everett remains a perfect wildean actor type a and a relaxed firth displays impeccable comic skill,1,random_insertion,89
with an attainment unflappable player air of decadent urbanity everett remains a perfect wildean actor and a relaxed firth displays impeccable comic skill,1,random_insertion,89
comic an unflappable air of decadent and everett remains a perfect wildean actor urbanity a relaxed firth displays impeccable with skill,1,random_swap,89
everett an unflappable air of decadent urbanity remains with a perfect wildean actor and a relaxed firth displays impeccable comic skill,1,random_swap,89
with an unflappable air urbanity decadent of everett remains a perfect wildean actor and a impeccable firth displays relaxed comic skill,1,random_swap,89
unpretentious charming offbeat original,1,synonym_replacement,90
unpretentious trance quirky original,1,synonym_replacement,90
unpretentious charming quirky pilot,1,synonym_replacement,90
unpretentious charming quirky far out original,1,random_insertion,90
unpretentious charming quirky unpretending original,1,random_insertion,90
unpretentious charming quirky unpretending original,1,random_insertion,90
unpretentious quirky charming original,1,random_swap,90
unpretentious original quirky charming,1,random_swap,90
unpretentious original quirky charming,1,random_swap,90
a processed comedy chop shot suey,0,synonym_replacement,91
a work comedy chop suey,0,synonym_replacement,91
a processed comedy chopper suey,0,synonym_replacement,91
a type a processed comedy chop suey,0,random_insertion,91
a chopper processed comedy chop suey,0,random_insertion,91
type a a processed comedy chop suey,0,random_insertion,91
a suey comedy chop processed,0,random_swap,91
chop processed comedy a suey,0,random_swap,91
a chop comedy processed suey,0,random_swap,91
a continuation that is much too big for its britches,0,synonym_replacement,92
a subsequence that is much too big for its britches,0,synonym_replacement,92
a sequel that is much too cock a hoop for its britches,0,synonym_replacement,92
a sequel that a good deal is much too big for its britches,0,random_insertion,92
a crowing sequel that is much too big for its britches,0,random_insertion,92
a sequel type a that is much too big for its britches,0,random_insertion,92
that sequel a is much too big for its britches,0,random_swap,92
a sequel for is much too big that its britches,0,random_swap,92
a sequel britches is much too big for its that,0,random_swap,92
a complete scourge of time,0,synonym_replacement,93
a accomplished waste of time,0,synonym_replacement,93
a complete scourge of time,0,synonym_replacement,93
a complete waste clock time of time,0,random_insertion,93
a complete waste gross of time,0,random_insertion,93
a gross complete waste of time,0,random_insertion,93
complete a waste of time,0,random_swap,93
a waste complete of time,0,random_swap,93
of complete waste a time,0,random_swap,93
a well intentioned effort that is inactive too burdened by the role player is offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility,0,synonym_replacement,94
a well intentioned exertion that is still too burdened by the actor is offbeat sensibilities for the earnest aroused core to emerge with any degree of accessibility,0,synonym_replacement,94
a well intentioned effort that is noneffervescent too burdened by the actor is offbeat sensibilities for the earnest emotional core to emerge with any stage of accessibility,0,synonym_replacement,94
a well travail intentioned effort that is still too burdened by the actor is offbeat sensibilities for the earnest issue emotional core to emerge with any degree of accessibility,0,random_insertion,94
a well excited intentioned effort that is still too burdened by the actor is offbeat sensibilities for the earnest excited emotional core to emerge with any degree of accessibility,0,random_insertion,94
a well intentioned academic degree effort that is still too burdened by tranquillize the actor is offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility,0,random_insertion,94
a accessibility intentioned effort that is still actor burdened by the too is offbeat sensibilities for the earnest emotional core to emerge with any degree of well,0,random_swap,94
a well intentioned effort that is still too earnest by the actor is degree sensibilities for the burdened emotional core to emerge with any offbeat of accessibility,0,random_swap,94
a well intentioned effort that is still too burdened by the actor sensibilities offbeat is for the earnest emotional core accessibility emerge with any degree of to,0,random_swap,94
assayas challenging sometimes beautiful adaptation of jacques chardonne is novel,1,synonym_replacement,95
assayas ambitious sometimes beautiful adaption of jacques chardonne is novel,1,synonym_replacement,95
assayas ambitious sometimes beautiful adaptation of jacques chardonne is fresh,1,synonym_replacement,95
assayas ambitious sometimes beautiful adaptation of challenging jacques chardonne is novel,1,random_insertion,95
equal assayas ambitious sometimes beautiful adaptation of jacques chardonne is novel,1,random_insertion,95
assayas ambitious fresh sometimes beautiful adaptation of jacques chardonne is novel,1,random_insertion,95
assayas is sometimes beautiful adaptation of jacques chardonne ambitious novel,1,random_swap,95
chardonne ambitious sometimes beautiful adaptation of jacques assayas is novel,1,random_swap,95
assayas ambitious sometimes of adaptation beautiful jacques chardonne is novel,1,random_swap,95
contempt the fact that this film was nt as bad as i thought it was going to be it is nevertheless not a good movie,0,synonym_replacement,96
scorn the fact that this film was nt as bad as i thought it was going to be it is still not a good picture show,0,synonym_replacement,96
despite the fact that this film was nt as badness as i recall it was going to be it is still not a good movie,0,synonym_replacement,96
despite the fact that this film was nt non as bad as i thought type a it was going to be it is still not a good movie,0,random_insertion,96
despite the fact that this film effective tranquillize was nt as bad as i thought it was going to be it is still not a good movie,0,random_insertion,96
despite the fact that this film was nt as equal bad as i thought it was going to be it is still not a good movie,0,random_insertion,96
be the fact still this film was nt as bad as i thought it was going to despite it is that not a good movie,0,random_swap,96
despite the fact that this film was nt as bad as movie i it was going to be it is still not a good thought,0,random_swap,96
despite the good that this film was not as bad as i thought it was going to be it is still nt a fact movie,0,random_swap,96
guys say mean thing and shoot a lot of bullets,0,synonym_replacement,97
guys say mean things and shoot a heap of bullets,0,synonym_replacement,97
guys say stand for things and shoot a lot of bullets,0,synonym_replacement,97
type a guys say mean things and shoot a lot of bullets,0,random_insertion,97
miserly guys say mean things and shoot a lot of bullets,0,random_insertion,97
guys say mean affair things and shoot a lot of bullets,0,random_insertion,97
guys say mean things and shoot bullets lot of a,0,random_swap,97
guys say mean things and bullets a lot of shoot,0,random_swap,97
guys say mean things and lot a shoot of bullets,0,random_swap,97
a manipulative feminist empowerment tale thinly posing as a sober drama about spousal abuse,0,synonym_replacement,98
a manipulative libber empowerment tale thinly posing as a serious drama about spousal abuse,0,synonym_replacement,98
a manipulative libber empowerment tale thinly posing as a serious drama about spousal abuse,0,synonym_replacement,98
a manipulative feminist empowerment tale thin thinly posing as a serious drama about spousal abuse,0,random_insertion,98
a manipulative feminist empowerment tale thinly posing as a serious close to drama about spousal abuse,0,random_insertion,98
a manipulative feminist empowerment tale thinly posing as authorization a serious drama about spousal abuse,0,random_insertion,98
a manipulative feminist empowerment tale thinly posing as a spousal drama about serious abuse,0,random_swap,98
a posing feminist empowerment tale thinly manipulative as a serious drama about spousal abuse,0,random_swap,98
a manipulative feminist tale empowerment thinly posing as a serious drama about spousal abuse,0,random_swap,98
this moving picture is so bad that it is almost worth seeing because it is so bad,0,synonym_replacement,99
this movie is so bad that it is well nigh worth seeing because it is so bad,0,synonym_replacement,99
this movie is so bad that it is almost deserving seeing because it is so bad,0,synonym_replacement,99
this movie is so bad that it is almost then worth seeing because it is so bad,0,random_insertion,99
this movie is so bad that it is almost worth seeing because it information technology is so bad,0,random_insertion,99
this movie is so bad that it is almost equal worth seeing because it is so bad,0,random_insertion,99
this movie is so bad that it is almost worth seeing because it is so bad,0,random_swap,99
this movie is almost bad that it is so worth seeing because it is so bad,0,random_swap,99
this movie is so bad that almost is it worth seeing because it is so bad,0,random_swap,99
with a romantic comedy plotline straight from the ages this cinderella story does nt have a i surprise up its arm,0,synonym_replacement,100
with a romantic clowning plotline directly from the ages this cinderella story does nt have a single surprise up its sleeve,0,synonym_replacement,100
with a romantic comedy plotline straight from the ages this cinderella story does nt have a single surprisal up its arm,0,synonym_replacement,100
with a romantic comedy plotline straight from the ages this cinderella story does nt have a national trust single surprise up its funniness sleeve,0,random_insertion,100
with a romantic comedy plotline straight from get along the ages this cinderella story does nt have a single surprise up it its sleeve,0,random_insertion,100
with a get along romantic comedy plotline straight from the ages this get along cinderella story does nt have a single surprise up its sleeve,0,random_insertion,100
with a romantic comedy plotline straight from the ages this cinderella story does its surprise a single have up nt sleeve,0,random_swap,100
surprise a romantic have plotline straight from the ages this cinderella story does nt comedy a single with up its sleeve,0,random_swap,100
with does romantic comedy plotline straight from the ages this cinderella story nt a have a single surprise up its sleeve,0,random_swap,100
and more than that it is an observant unfussily poetic speculation about identity and alienation,1,synonym_replacement,101
and more than that it is an observant unfussily poetic meditation about identity operator and alienation,1,synonym_replacement,101
and more than that it is an observant unfussily poetic meditation about identity and disaffection,1,synonym_replacement,101
and more than that it is an observant unfussily poetic meditation about identity and law abiding alienation,1,random_insertion,101
and more than that it thomas more is an observant unfussily poetic meditation about identity and alienation,1,random_insertion,101
and more than that it is an observant unfussily poetic meditation about close to identity and alienation,1,random_insertion,101
and more than it that is an observant unfussily poetic meditation about identity and alienation,1,random_swap,101
and more it that than is an observant unfussily poetic meditation about identity and alienation,1,random_swap,101
and more than that it is an observant about poetic meditation unfussily identity and alienation,1,random_swap,101
but it could have been high risk,0,synonym_replacement,102
but it could have been tough,0,synonym_replacement,102
but it could have been risky,0,synonym_replacement,102
but it could have been equal worse,0,random_insertion,102
but it could have just been worse,0,random_insertion,102
but throw it could have been worse,0,random_insertion,102
but worse could have been it,0,random_swap,102
but could it have been worse,0,random_swap,102
but it could have worse been,0,random_swap,102
most viewers will wish there had been more of the king and less of the damned,0,synonym_replacement,103
most viewers will wish there had been more of the fag and less of the damned,0,synonym_replacement,103
most viewers will wish there had been more of the queen and less of the anathemise,0,synonym_replacement,103
most viewers will wish there had been more of the queen equal and less of the damned,0,random_insertion,103
most viewers will le wish there had been more of the queen and less of the damned,0,random_insertion,103
most viewers will wish there had been equal more of the queen and less of the damned,0,random_insertion,103
most viewers will had there wish been more of the queen and less of the damned,0,random_swap,103
most viewers will wish there had been the of the queen and less of more damned,0,random_swap,103
more viewers will wish there had been most of the queen and less of the damned,0,random_swap,103
a skill fiction pastiche so lack in originality that if you stripped away its inspirations there would be precious little left,0,synonym_replacement,104
a skill fiction pastiche so lacking in originality that if you stripped away its inspirations there would be preciously little left,0,synonym_replacement,104
a scientific discipline fiction pastiche so lacking in originality that if you stripped by its inspirations there would be precious little left,0,synonym_replacement,104
then a science fiction pastiche so lacking in originality that if you stripped away its inspirations there would lack be precious little left,0,random_insertion,104
a science fiction pastiche so information technology lacking in originality that if you stripped away it its inspirations there would be precious little left,0,random_insertion,104
a science fiction preciously pastiche so lacking in originality equal that if you stripped away its inspirations there would be precious little left,0,random_insertion,104
a inspirations fiction pastiche science lacking in originality that if you stripped away its so there would be precious little left,0,random_swap,104
a science would pastiche so lacking in originality be if you stripped away its inspirations there fiction that precious little left,0,random_swap,104
a science fiction pastiche so be in originality that little you stripped away its inspirations there would lacking precious if left,0,random_swap,104
the pleasures that it does open may be enough to keep many moviegoers occupied amidst some of the more serious minded concerns of other year terminal movies,1,synonym_replacement,105
the pleasure that it does open may be enough to keep many moviegoers occupied amidst some of the more serious minded concerns of other year end movies,1,synonym_replacement,105
the pleasures that it does afford may be enough to keep many moviegoer occupied amidst some of the more serious minded care of other year end movies,1,synonym_replacement,105
the pleasures flick that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious minded concerns of other year motion picture fan end movies,1,random_insertion,105
the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some yr of the more serious occupy minded concerns of other year end movies,1,random_insertion,105
the pleasures that it does afford may be enough to crataegus laevigata keep many moviegoers occupied amidst some of the more serious minded motion picture fan concerns of other year end movies,1,random_insertion,105
the that pleasures it does afford may be enough to keep many moviegoers occupied amidst some the of more serious minded concerns of other year end movies,1,random_swap,105
the of that it does afford may be enough other keep many moviegoers occupied amidst some of the more serious minded concerns pleasures to year end movies,1,random_swap,105
the pleasures keep it does afford may be enough to that many moviegoers occupied amidst some of the more serious minded of concerns other year end movies,1,random_swap,105
as plain and walker as catsup,0,synonym_replacement,106
as plain and prosy as catsup,0,synonym_replacement,106
as manifest and pedestrian as catsup,0,synonym_replacement,106
as plain and walker pedestrian as catsup,0,random_insertion,106
cetchup as plain and pedestrian as catsup,0,random_insertion,106
as plain and pedestrian as walker catsup,0,random_insertion,106
as plain and catsup as pedestrian,0,random_swap,106
pedestrian plain and as as catsup,0,random_swap,106
as catsup and pedestrian as plain,0,random_swap,106
every conceivable mistake a director could make in cinematography opera has been perpetrated here,0,synonym_replacement,107
every conceivable mistake a director could make in motion picture photography opera has been perpetrated here,0,synonym_replacement,107
every imaginable mistake a director could make in filming opera has been perpetrated here,0,synonym_replacement,107
every hour angle conceivable mistake a director could make in filming opera has been perpetrated here,0,random_insertion,107
every conceivable theater director mistake a director could make in filming opera has been perpetrated here,0,random_insertion,107
every conceivable mistake a director could make in filming opera err has been perpetrated here,0,random_insertion,107
every conceivable mistake a director could make in filming here has been perpetrated opera,0,random_swap,107
been conceivable mistake a director could make in filming opera has every perpetrated here,0,random_swap,107
every conceivable mistake a director could has in filming opera make been perpetrated here,0,random_swap,107
more concerned with overall feelings broader musical theme and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic look poem,1,synonym_replacement,108
more refer with overall feelings broader estimate and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,synonym_replacement,108
more interested with overall feelings broader ideas and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone verse form,1,synonym_replacement,108
more concerned with overall feelings broader response ideas and open ended questions than concrete story and definitive reply answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,random_insertion,108
more concerned with overall feelings broader ideas and open ended questions than concrete story and definitive question answers soderbergh is solaris is a gorgeous and idea deceptively minimalist cinematic tone poem,1,random_insertion,108
more concerned with spacious finish overall feelings broader ideas and open ended questions than concrete story and definitive answers soderbergh is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,random_insertion,108
more concerned with overall feelings broader ideas and tone ended questions and concrete story and definitive answers soderbergh is solaris is a gorgeous than deceptively minimalist cinematic open poem,1,random_swap,108
more concerned with overall feelings broader ideas and open ended questions than concrete story and definitive answers is soderbergh solaris is a gorgeous and deceptively cinematic minimalist tone poem,1,random_swap,108
more concerned open overall soderbergh broader ideas and with ended questions than concrete story and definitive answers feelings is solaris is a gorgeous and deceptively minimalist cinematic tone poem,1,random_swap,108
no cute element here not that i mind ugly the problem is he has no character loveable or otherwise,0,synonym_replacement,109
no cute factor here not that i mind ugly the problem is he has no character loveable or differently,0,synonym_replacement,109
no cute factor here not that i mind ugly the trouble is he has no character loveable or otherwise,0,synonym_replacement,109
no cute factor here not that lovable i mind ugly the problem is he has no character loveable or otherwise,0,random_insertion,109
no cute factor here not that i mind ugly the problem is he has no character loveable unworthy or otherwise,0,random_insertion,109
no cute factor here not that i mind ugly the problem is he has no character loveable or otherwise,0,random_insertion,109
no cute factor here not that i he ugly the problem is mind has no character loveable or otherwise,0,random_swap,109
no cute factor i not that here mind ugly the problem is he has no character loveable or otherwise,0,random_swap,109
no cute factor here not problem i mind ugly the that is he has no character loveable or otherwise,0,random_swap,109
filmmaker stacy peralta has a flashy editing style that does nt always jell with sean penn is monotone narration but he prize the material without sentimentalise it,1,synonym_replacement,110
filmmaker stacy peralta has a gaudy editing style that does nt always congeal with sean penn is monotone narration but he respects the material without sentimentalizing it,1,synonym_replacement,110
filmmaker stacy peralta has a flashy editing dash that does national trust always jell with sean penn is monotone narration but he respects the material without sentimentalizing it,1,synonym_replacement,110
filmmaker stacy peralta has a flashy editing style that does nt always jell with sean pennsylvania penn is monotone narration sentimentalize but he respects the material without sentimentalizing it,1,random_insertion,110
filmmaker stacy peralta has a flashy delete editing style that does information technology nt always jell with sean penn is monotone narration but he respects the material without sentimentalizing it,1,random_insertion,110
filmmaker stacy peralta has a flashy editing pennsylvania style that does nt information technology always jell with sean penn is monotone narration but he respects the material without sentimentalizing it,1,random_insertion,110
filmmaker narration peralta has a flashy editing style that does penn always jell with sean nt is monotone stacy but he respects the material without sentimentalizing it,1,random_swap,110
filmmaker stacy peralta has narration flashy editing style that does nt always jell with sean penn is monotone a but sentimentalizing respects the material without he it,1,random_swap,110
filmmaker stacy peralta has a flashy he the that does nt always jell with sean penn is monotone narration but editing respects style material without sentimentalizing it,1,random_swap,110
you do nt need to be a pelvic girdle hop fan to appreciate scratch and that is the mark of a objective that works,1,synonym_replacement,111
you do nt need to be a hip hop fan to prize scrub and that is the mark of a documentary that works,1,synonym_replacement,111
you do nt need to be a rosehip hop rooter to appreciate scratch and that is the mark of a documentary that works,1,synonym_replacement,111
you do nt need to be a hip hop fan to appreciate scratch and that is national trust hops the mark of a documentary that works,1,random_insertion,111
you do nt need to be a hip hop fan to appreciate scratch hops and that is the mark get along of a documentary that works,1,random_insertion,111
you do nt need to be expunge a hip hop fan pelvic girdle to appreciate scratch and that is the mark of a documentary that works,1,random_insertion,111
you do nt mark to be appreciate hip hop fan to a scratch and that is the need of a documentary that works,1,random_swap,111
you do nt need to is a hip hop fan to appreciate scratch and that mark the be of a documentary that works,1,random_swap,111
you do nt hip to be a need hop fan scratch appreciate to and that is the mark of a documentary that works,1,random_swap,111
i was trying to decide what get to me most about god is keen i m not and then i realized that i just did nt care,0,synonym_replacement,112
i was trying to decide what vex me most about god is great i m not and then i realized that i just did national trust care,0,synonym_replacement,112
i was nerve wracking to decide what annoyed me most about god is great i m not and then i realized that i just did nt deal,0,synonym_replacement,112
i was trying equal to decide what annoyed me most about god national trust is great i m not and then i realized that i just did nt care,0,random_insertion,112
i was trying to decide what annoyed me most about and so god is great i m resolve not and then i realized that i just did nt care,0,random_insertion,112
i was trying to decide what annoyed me most about god is great and so i m not render and then i realized that i just did nt care,0,random_insertion,112
i was realized to decide what annoyed me then about god is great i m not and most i trying that i just did nt care,0,random_swap,112
i m trying was decide what annoyed me most about god is great i to not and then i realized that i just did nt care,0,random_swap,112
